rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
34,PCR,NH,4.42742649754832,0.23771125547553,1.35828051538516,0.02,21,20,5.25,1.85325,1.134,29,25,723,0,386,,3,383,1
35,PCR,NH,4.41860654144087,0.238509452025962,1.34967935112614,0.02,49,46,12.25,4.32425,2.646,113,112,748,0,380,,10,370,3
36,PCR,NH,4.18857716502032,0.252214382629357,1.3450858770676,0.02,6,6,1.5,0.5295,0.324,2,2,747,0,358,,1,357,0
37,PCR,NH,4.31595983234382,0.244964489820279,1.3469214093491,0.02,62,54,15.5,5.4715,3.348,200,191,678,0,367,,17,350,8
38,PCR,NH,4.2179923986034,0.250641470633903,1.35444863374682,0.02,65,59,16.25,5.73625,3.51,116,109,666,0,355,,11,344,6
39,PCR,NH,4.02398709840289,0.263063258107747,1.35112056454279,0.02,60,58,15,5.295,3.24,126,122,766,0,363,,12,351,2
40,PCR,NH,4.29141073988354,0.244816538430391,1.35283968132635,0.02,16,14,4,1.412,0.864,32,31,669,0,375,,3,372,2
41,PCR,NH,4.29469484917561,0.246587175337887,1.33900420328713,0.02,49,42,12.25,4.32425,2.646,214,201,548,0,346,,20,326,7
42,PCR,NH,4.40566619301704,0.237346981037271,1.33679183431564,0.02,19,18,4.75,1.67675,1.026,60,59,709,0,364,,5,359,1
43,PCR,NH,4.35480756778915,0.240886275499336,1.35548695070775,0.02,14,13,3.5,1.2355,0.756,21,21,693,0,346,,2,344,1
44,PCR,NH,4.30247529423196,0.244146491219791,1.35218367100864,0.02,9,8,2.25,0.79425,0.486,20,18,740,0,355,,2,353,1
45,PCR,NH,4.14220142430202,0.253751830139491,1.35077569963212,0.02,43,38,10.75,3.79475,2.322,147,137,784,0,358,,13,345,5
46,PCR,NH,4.18391499072129,0.253385635213097,1.35620355013606,0.02,40,36,10,3.53,2.16,77,69,833,0,394,,7,387,4
47,PCR,NH,4.52867583615041,0.233821362378035,1.34670914360437,0.02,54,51,13.5,4.7655,2.916,120,116,664,0,345,,11,334,3
48,PCR,NH,4.26220868230788,0.247888899700691,1.36004895224895,0.02,54,49,13.5,4.7655,2.916,128,110,746,0,347,,11,336,5
49,PCR,NH,4.26342510249936,0.245620947946886,1.35367116555249,0.02,11,10,2.75,0.97075,0.594,42,41,684,0,349,,4,345,1
50,PCR,NH,4.46600274294661,0.23671981809468,1.33792657164008,0.02,60,58,15,5.295,3.24,102,97,649,0,350,,9,341,2
51,PCR,NH,4.37067007777687,0.240980465402899,1.3544118379381,0.02,62,58,15.5,5.4715,3.348,117,114,746,0,374,,10,364,4
52,PCR,NH,4.17256410756554,0.254651278687157,1.34697353934136,0.02,73,71,18.25,6.44225,3.942,71,68,728,0,359,,8,351,2
53,PCR,NH,4.21565657687503,0.250690848019068,1.34506083613949,0.02,42,38,10.5,3.7065,2.268,138,123,603,0,366,,13,353,4
54,PCR,NH,4.29492924634672,0.245261367800074,1.34559004700876,0.02,43,40,10.75,3.79475,2.322,129,123,658,0,368,,10,358,3
55,PCR,NH,4.19654931276069,0.251515191791157,1.3692168752951,0.02,61,55,15.25,5.38325,3.294,126,112,622,0,375,,12,363,6
56,PCR,NH,4.33323251766125,0.244232985091611,1.35324488909048,0.02,9,8,2.25,0.79425,0.486,40,40,692,0,366,,3,363,1
57,PCR,NH,4.24986158732629,0.249697663528761,1.34204365607688,0.02,28,24,7,2.471,1.512,94,92,653,0,345,,9,336,4
58,PCR,NH,4.21310455965727,0.251606218062774,1.34478420026296,0.02,7,7,1.75,0.61775,0.378,22,22,757,0,371,,2,369,0
59,PCR,NH,4.16085037122813,0.255297045811176,1.34739721145684,0.02,54,51,13.5,4.7655,2.916,113,112,710,0,386,,9,377,3
60,PCR,NH,4.34971305671803,0.242489483450174,1.36143142244096,0.02,59,57,14.75,5.20675,3.186,103,95,737,0,360,,8,352,2
61,PCR,NH,4.57987146200289,0.23035989815916,1.35397326225452,0.02,26,23,6.5,2.2945,1.404,74,67,658,0,379,,8,371,3
62,PCR,NH,4.2360665188881,0.251353807556617,1.34021311665235,0.02,63,61,15.75,5.55975,3.402,159,159,797,0,390,,14,376,2
63,PCR,NH,4.23399611835709,0.251935324257482,1.34870765040707,0.02,59,53,14.75,5.20675,3.186,156,148,596,0,340,,13,327,6
64,PCR,NH,4.23282352723827,0.251279561718605,1.34433183687149,0.02,72,68,18,6.354,3.888,197,191,824,0,383,,16,367,4
65,PCR,NH,4.37971193533031,0.239376329126934,1.34414662562869,0.02,24,21,6,2.118,1.296,51,45,668,0,342,,7,335,3
66,PCR,NH,4.356443078756,0.243020142601989,1.35251859780101,0.02,49,46,12.25,4.32425,2.646,89,85,632,0,340,,8,332,3
67,PCR,NH,4.10938817832186,0.257694515482567,1.33738453799218,0.02,47,45,11.75,4.14775,2.538,55,50,714,0,382,,6,376,2
68,PCR,NH,4.27705175101822,0.246740452425525,1.3384789997449,0.02,17,15,4.25,1.50025,0.918,86,85,771,0,372,,7,365,2
69,PCR,NH,4.35739281941251,0.241134262218175,1.35044666008798,0.02,51,50,12.75,4.50075,2.754,84,84,711,0,366,,9,357,1
70,PCR,NH,4.43172266201328,0.239810616245339,1.33876072611651,0.02,3,3,0.75,0.26475,0.162,13,13,595,0,364,,1,363,0
71,PCR,NH,4.48372349590201,0.233906899727715,1.35411082261154,0.02,54,50,13.5,4.7655,2.916,125,120,646,0,339,,11,328,4
72,PCR,NH,4.19101625642057,0.253376781118829,1.35538722225188,0.02,49,46,12.25,4.32425,2.646,73,69,631,0,339,,7,332,3
73,PCR,NH,4.18979288271979,0.253942259659602,1.35020952109469,0.02,54,48,13.5,4.7655,2.916,180,171,646,0,358,,17,341,6
74,PCR,NH,4.31843365043964,0.243476539839629,1.34816620129456,0.02,36,34,9,3.177,1.944,77,72,732,0,377,,7,370,2
75,PCR,NH,4.29581289146243,0.245001707872672,1.35676424567436,0.02,7,7,1.75,0.61775,0.378,23,23,700,0,390,,2,388,0
76,PCR,NH,4.40116993540409,0.239944801142346,1.35538654013163,0.02,37,33,9.25,3.26525,1.998,126,115,851,0,369,,11,358,4
77,PCR,NH,4.31635851605085,0.245996303991356,1.35745274127636,0.02,63,59,15.75,5.55975,3.402,220,207,719,0,383,,20,363,4
78,PCR,NH,4.45663823273752,0.235477742564966,1.35494224713806,0.02,53,49,13.25,4.67725,2.862,118,112,584,0,329,,10,319,4
79,PCR,NH,4.26394835481706,0.247737797821694,1.34634687226718,0.02,55,52,13.75,4.85375,2.97,91,91,589,0,345,,7,338,3
80,PCR,NH,4.20057491204646,0.252089876633834,1.35311562379887,0.02,30,28,7.5,2.6475,1.62,51,47,709,0,379,,5,374,2
81,PCR,NH,4.42934293103091,0.239494176865714,1.34965722902152,0.02,41,39,10.25,3.61825,2.214,39,34,745,0,375,,4,371,2
